4. close
1272.98
1270.47
1270.87
1270.75
1270.25
1268.6949
1268.02
1266.73
1266.49
1266.7941
1266.3152
1266.9399
1267.47
1267.6744
1268.03
1268.35
1268.77
1269.09
1268.985
1268.785
1268.8101
1268.615
1268.54
1268.3101
1268.02
1267.6924
1268.22
1267.6801
1267.4
1267.015
1266.8101
1266.91
1266.6899
1265.965
1265.72
1265.75
1265.64
1266.03
1266.03
1265.51
1265.755
1265.825
1266.4399
1266.47
1266.645
1267.01
1267.13
1267.1899
1267.1002
1267.14
1267.0699
1267.1951
1267.39
1266.8488
1267.1
1267.52
1267.58
1267.8407
1268.01
1268.078
1268.11
1267.86
1268.11
1267.675
1267.86
1268.09
1268.11
1268.16
1268.46
1268.59
1268.51
1268.0699
1268.13
1268.11
1268.15
1268.15
1268.1
1267.915
1268.24
1268.295
1267.83
1268.03
1268.25
1267.78
1268.3101
1268.21
1268.15
1267.85
1267.4301
1267.25
1267.0699
1267.005
1267.29
1267.255
1267.0601
1267.26
1267.125
1266.83
1267.4301
1267.9572
1267.6449
1267.65
1267.49
1267.3
1267.08
1266.85
1267.09
1266.9159
1266.85
1266.87
1266.41
1266.5
1266.03
1267.16
1267.09
1267.11
1267.6949
1267.3687
1268.14
1267.9314
1268.0601
1268.1899
1268.37
1268.25
1268.2369
1268.24
1267.87
1267.66
1267.3199
1267.51
1267.35
1267.5795
1267.605
1267.2
1267.12
1266.35
1266.03
1266.6899
1266.99
1267.27
1268.0
1267.66
1267.42
1267.12
1266.66
1266.1899
1265.432
1265.27
1264.9896
1265.125
1265.3291
1264.85
1264.465
1264.525
1265.1783
1264.9778
1265.5378
1265.0551
1264.925
1264.53
1263.83
1263.67
1263.826
1263.98
1263.8199
1263.8167
1264.3
1264.41
1264.63
1264.61
1264.78
1264.4399
1264.5601
1264.15
1264.42
1264.33
1264.1788
1263.975
1264.1801
1264.64
1264.425
1264.49
1264.27
1263.58
1263.61
1263.96
1263.3525
1263.41
1263.86
1264.015
1264.0
1263.6952
1263.5601
1263.4301
1263.1899
1262.97
1263.0
1262.5601
1262.4
1262.71
1263.0601
1262.26
1262.26
1262.1
1261.49
1261.5175
1261.5
1260.7438
1261.05
1260.86
1260.4775
1260.0013
1260.4301
1260.54
1260.36
1262.0649
1260.625
1260.46
1260.25
1260.915
1261.22
1261.28
1262.11
1261.5
1263.0
1263.15
1263.54
1263.3101
1263.9
1263.63
1263.7
1264.04
1264.1
1263.59
1263.6899
1264.48
1264.3101
1264.52
1264.8051
1264.9
1264.3199
1264.1736
1264.0
1263.175
1263.125
1262.95
1262.84
1263.05
1262.74
1262.74
1262.72
1262.8101
1262.86
1263.05
1262.6531
1262.925
1262.7
1262.9301
1262.92
1262.92
1262.926
1263.62
1263.37
1264.13
1263.71
1264.0
1263.63
1263.59
1263.5
1263.42
1263.5
1263.6039
1263.66
1263.6
1263.4399
1263.39
1263.6
1263.62
1263.53
1263.9
1264.0394
1263.48
1263.63
1263.95
1263.01
1263.4301
1263.34
1263.38
1263.35
1263.95
1264.0
1263.91
1264.965
1265.215
1265.0601
1263.86
1263.8896
1264.0
1264.42
1264.5601
1264.08
1263.64
1263.3
1263.24
1263.59
1264.62
1264.89
1264.65
1265.16
1266.58
1265.7126
1265.595
1266.3101
1268.17
1268.355
1268.3101
1267.5
1267.84
1268.4
1268.3101
1267.9399
1268.35
1267.98
1266.64
1268.475
1269.3712
1269.1544
1269.655
1269.6801
1269.58
1269.3199
1269.7137
1270.1412
1269.87
1269.3051
1268.76
1268.78
1269.28
1270.02
1269.5148
1268.64
1269.42
1269.144
1268.6344
1267.87
1267.92
1267.86
1267.66
1266.97
1267.21
1267.495
1265.9351
1265.13
1264.8101
1264.58
1264.3
1265.01
1264.55
1264.0441
1264.5
1264.6899
1265.7299
1264.35
1265.23
1264.53
1264.9594
1264.3601
1264.5341
1263.465
1263.49
1266.09
1265.3702
1265.9308
1258.79
1257.47
