4. close
255.85
254.595
253.8154
253.4567
253.01
253.3081
253.38
248.678
247.894
247.3545
247.8992
247.86
248.4764
246.4106
243.294
243.6988
242.289
241.95
242.5364
242.5593
243.0697
243.29
243.7248
243.7364
243.71
244.4278
243.9037
246.3157
249.04
248.95
248.35
248.54
248.57
248.4804
248.3
246.58
245.65
245.2723
245.3148
245.516
245.5388
244.5548
243.6
243.13
242.8896
243.0199
242.7387
243.2692
242.7664
243.17
242.5
242.2919
242.4654
242.479
242.5248
241.88
239.9778
240.8339
241.8985
241.564
241.72
241.1
241.5277
240.5339
240.5
240.6287
240.8147
240.6363
240.65
239.5
236.28
237.07
236.25
235.74
234.6098
236.0176
235.6285
235.29
235.0275
234.7794
234.58
234.1476
234.3538
235.5122
234.39
233.93
233.85
233.74
233.9838
233.9796
233.94
235.3294
235.9586
235.7917
235.61
235.9385
236.1388
236.8962
235.8999
236.22
236.611
236.5485
236.6986
237.44
237.44
235.93
236.985
235.4996
234.7862
234.42
234.7775
234.2798
230.2786
230.1545
229.576
229.72
229.8218
230.2721
229.48
227.006
227.47
226.9684
226.795
226.8
225.9773
226.3481
224.39
226.0272
226.5991
226.973
226.0473
225.7737
226.1484
227.0672
227.8391
228.6881
228.73
228.971
228.8682
228.0045
227.01
226.18
226.83
226.2084
225.73
225.75
224.5271
220.8136
220.0864
220.4882
220.54
219.9974
219.12
216.8687
218.96
219.3882
219.2143
219.1458
218.83
219.712
220.4696
224.5884
225.2244
225.0099
225.17
225.53
227.6491
226.7554
223.9884
224.0844
224.016
223.97
223.9771
223.234
221.805
218.85
218.2988
218.1791
218.3471
219.2076
220.3779
220.0743
219.8988
220.4442
220.24
219.8
220.1893
219.5482
219.9658
220.99
221.0271
220.21
220.0
220.718
220.0143
219.16
217.69
217.9986
219.42
217.24
218.1783
220.3258
220.6871
218.68
219.61
219.49
219.1843
219.0058
218.95
218.1887
217.67
218.76
219.47
218.987
220.64
221.8
221.81
220.95
221.397
221.3541
221.2092
221.0
222.54
222.9884
222.77
222.0489
219.901
220.7875
221.57
221.96
222.315
220.65
220.16
219.94
220.0936
219.9379
220.24
219.5158
219.91
219.68
219.82
219.4479
219.3217
219.9103
218.39
218.8079
219.05
218.714
217.5157
217.89
218.827
219.3692
223.0983
224.55
224.9259
225.11
225.2572
225.499
225.9087
223.587
222.5059
222.18
222.46
222.3386
220.855
220.03
216.77
214.58
214.1968
214.9186
214.129
213.2769
213.4677
214.1568
214.54
214.0689
214.17
214.8035
216.3978
215.12
213.27
213.87
213.61
213.508
212.7842
213.0456
212.8368
213.2735
213.0687
212.375
212.1542
212.25
212.85
213.17
209.25
209.3128
209.1341
209.3655
208.16
208.1004
207.6387
205.695
205.6468
205.0328
204.8
205.0665
205.0482
204.8266
208.7441
207.8855
207.86
207.6633
207.6783
207.6087
208.7034
209.1
208.34
208.72
208.56
208.4101
208.0434
208.0978
205.5265
205.22
204.67
204.5516
204.92
205.42
204.574
204.14
204.8186
204.68
204.1733
204.561
204.5928
205.99
206.6086
205.7534
205.5734
206.28
206.8277
206.6641
205.78
202.6373
203.0776
202.7833
202.6105
204.16
205.7285
210.8146
212.4579
212.4842
212.45
212.89
212.375
211.6685
212.92
212.6542
212.5456
212.93
213.0415
213.06
213.3989
213.1332
210.35
211.51
211.4222
212.089
212.919
212.6558
211.6276
210.3467
211.3385
211.67
211.99
211.52
211.98
211.2685
206.4467
206.4134
206.39
206.87
205.738
206.2088
205.2565
201.72
201.4973
200.7175
202.1
201.9153
201.27
202.5681
202.76
203.3376
203.1427
203.7954
203.19
204.5665
205.6186
209.0003
209.2941
209.9005
209.32
208.3466
208.0533
210.3268
200.5039
200.172
200.36
201.7364
201.8027
201.2984
201.4533
201.0581
202.5385
202.2265
201.79
200.2352
199.3299
200.65
